cnnaffinity,Smiles
-5.49969,[H]C#CC([H])([H])Oc1c([H])c([H])c(Cl)c([H])c1[C@@]([H])(OC([H])([H])C1([H])C([H])([H])C1([H])[H])Sc1c([H])c([H])n(C([H])([H])C([H])([H])O[H])c(=O)c1[H]
-5.49962,[H]ON(C(=O)C([H])=C(c1oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H])c([H])c2c1[H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])C([H])([H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])O[H]
-5.49933,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])n2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c([H])c1[H]
-5.49917,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])ON(C([H])([H])[H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])c1nc([H])c([H])c([H])c1[H]
-5.49901,[H]c1c([H])c(S(=O)(=O)N([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1c([H])c(C([H])([H])N([H])[H])c([H])n([H])c1=O
-5.49894,[H]Sc1c([H])c(N=C=S)n([H])c(=O)c1C(=O)c1sc([H])c(C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
-5.4987,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1N(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])c1c([H])c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c1C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
-5.4983,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])OC([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])o1
-5.49808,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
-5.49793,[H]O[C@@]([H])(n1c([H])nc([H])c1C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])P(=O)(O[H])O[H])N([H])C(=O)N([H])[H]
-5.49784,[H]c1c([H])c(C([H])([H])[C@](OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])(C([H])([H])[H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(Cl)c1Cl
-5.49761,[H]N=C(N([H])[H])[C@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n([H])c1=O)C([H])([H])[H])[C@@]1([H])[C@@]([H])(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
-5.49747,[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])[C@@]([H])(C(=O)N([H])C2([H])C([H])([H])C2([H])[H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n1
-5.49728,[H]c1nc([C@@]([H])(SC([H])([H])[H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-5.49719,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1=O
-5.49705,[H]c1c([H])c(-c2nnnn2[H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
-5.49673,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])C([H])([H])[H]
-5.49638,[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(=O)n2C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])n2c([H])c([H])c([H])c2[H])c([H])c1[H]
-5.49624,[H]c1c([H])c(C([H])([H])N([H])C([H])([H])Oc2c([H])c(C(=O)N([H])[C@]([H])(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c2[H])c([H])c([H])c1OC([H])([H])[H]
-5.49598,[H]c1nc([H])c(-c2c(SN([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c(N=C=S)n([H])c2=O)c([H])c1F
-5.49568,[H]c1c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1C(=O)N([H])[C@]([H])([C@@]([H])(SC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])[H])C([H])([H])[H]
-5.49561,[H]OC(=O)C([H])([H])Sc1c([H])c(C([H])(F)F)n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])S[H]
-5.49553,[H]c1nc([C@@]2([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c(=O)n([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])n(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
-5.49551,[H]OC(=O)[C@]([H])(OO[C@@]1([H])C([H])([H])N(c2c([H])c(-c3c([H])c([H])c([H])n(SC([H])([H])[H])c3=O)c([H])c([H])c2S(=O)(=O)N([H])[H])C([H])([H])C1([H])[H])OC([H])([H])C([H])([H])N([H])[H]
-5.49543,[H]c1c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(=O)n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c1[H]
-5.49542,[H]OC(=O)C([H])([H])O[C@@](C(=O)Oc1oc([H])c([H])c1-n1c([H])c([H])c([H])c([H])c1=O)(N([H])C(=O)N([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c(Cl)c1[H])N([H])C(=O)C([H])([H])C(=O)O[H]
-5.49499,[H]c1oc([H])c(-n2c(C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c2=O)c1[H]
-5.49487,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N([H])[C@]([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@]([H])(c1c(C([H])([H])[H])noc1C([H])([H])C(=O)C(F)(F)F)C([H])([H])C([H])([H])[H]
-5.49486,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c2c([H])c([H])c(-c3c([H])c([H])c([C@@]([H])(O[H])n4c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c4=O)c([H])c3[H])c([H])c2c1[H]
-5.49467,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2c(F)c([H])c([H])c([H])c2F)[C@@]([H])(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H]
-5.49454,[H]O[P@@](=O)(OS(=O)(=O)C([H])([H])[H])[C@@]1([H])[C@@]([H])(Sc2c([H])c(N=C=S)n(OC([H])([H])[H])c(=O)c2[H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H]
-5.49446,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-5.49436,[H]OC1([H])C([H])([H])C([H])([H])N(c2c(S[H])c([H])c(=O)n(C([H])([H])c3nc([H])n([H])c3[H])c2N=C=S)C([H])([H])C1([H])[H]
-5.49379,[H]ON([H])C(=O)C([H])=C([H])c1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([C@]([H])(c3c([H])nn([H])c3[H])N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c(=O)n([H])c1[H]
-5.4937,[H]C#C[C@@]1([H])N(C([H])([H])C([H])([H])O[H])[C@]([H])(N2C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])N(C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(C(=O)N([H])O[H])=C([H])c2c([H])c([H])c(=O)n([H])c2[H])C1([H])[H]
-5.49345,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])[C@]([H])(N([H])C([H])([H])C(F)(F)F)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])O[H]
-5.49333,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])n1nc([H])c([H])c1C([H])=O
-5.49318,[H]Sc1c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])n(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c(=O)c1[H]
-5.49317,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c(C([H])([H])N3C([H])([H])C([H])([H])N([H])[C@@]([H])(F)C3([H])[H])c(N(C(=O)c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H]
-5.49304,[H]c1c([H])c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C(=NN([H])C(=S)N([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
-5.49302,[H]c1c([H])c([C@@]([H])(N([H])S(=O)(=O)N([H])[H])[C@@]([H])([C@@]2([H])C([H])([H])N(Br)C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c([H])c1C(=O)N([H])[H]
-5.49266,[H]ON([H])C(=O)C([H])=C(OC([H])([H])[C@]([H])(C(=O)c1sc([H])c([H])c1[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1[H]
-5.4925,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1ON1C([H])([H])C([H])([H])N(C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2N(C(=O)c2c([H])c(C([H])([H])C#N)c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
-5.49248,[H]c1c([H])c([H])n(-c2c(SC3(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c(N=C=S)n([H])c2=O)c1[H]
-5.49239,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c3nnc(C([H])([H])[H])o3)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c(=O)n([H])c1[H]
-5.49209,[H]c1c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])[C@]4([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]34[H])C([H])([H])C2([H])[H])c([H])n([H])c1=O
-5.49199,[H]C#CC([H])([H])O[C@@]1([H])N(S(=O)(=O)c2c(SN([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])OC1([H])[H]
-5.49148,[H]C([H])=C([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])Sc1c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
-5.49141,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1c([H])c([H])c(=O)n(-c2c(OC(=O)C([H])([H])[C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])oc([H])c2[H])c1[H]
-5.49138,[H]C(=O)[C@]1([H])N([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]1([H])OC([H])([H])C([H])([H])N(c2c(-c3c([H])c([H])c([H])c(C#N)c3[H])c([H])n([H])c(=O)c2[H])[C@@]1([H])C(=O)C(F)(F)F
-5.49138,[H]c1c(S[C@]2([H])C([H])([H])[C@@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S
-5.491,[H]O[C@]1([H])C([H])([H])N(c2nc([H])c(C([H])([H])[C@@]([H])([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])n2)C([H])([H])C([H])([H])C1([H])[H]
-5.49083,[H]OC(=O)c1c(C([H])([H])c2c([H])c([H])c([H])c(=O)n2N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nn1[H]
-5.49076,[H]OC([H])([H])C([H])([H])ON(C(=O)c1c([H])c(C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c(=O)n([H])c1[H])[C@@]([H])(c1c([H])nc([H])nc1[H])C([H])([H])C#N
-5.49071,[H]OC(=O)c1c([C@@]([H])(c2c([H])c([H])c([H])c(=O)n2[H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])[H])nn1C(=O)N1C([H])([H])[C@]([H])(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])([H])[C@@]1([H])C1=C([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
-5.49027,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])N([H])c3c([H])c([H])c(C([H])([H])[H])c(OC([H])([H])C(F)(F)F)c3[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-5.49004,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)N([H])O[H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C1([H])[H]
-5.48987,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])C(=O)N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1C(=O)N([H])c1c([H])c([H])nc([H])c1[H]
-5.48986,[H]c1c([H])c([H])c([C@@]([H])(N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c(Cl)c1[H]
-5.48956,[H]O[C@]([H])(c1c([H])c([H])c([H])c(-c2c([H])c([H])n([H])c(=O)c2C(=O)N([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])c2oc([H])nc2[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H])n1c([H])nc([H])c1[H]
-5.4895,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])n2c([H])c([H])c(OC([H])([H])C([H])([H])OC([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2=O)c([H])c1[H]
-5.48937,[H]OC1([H])C([H])([H])C([H])([H])N(N(Sc2c([H])c([H])n(-c3c([H])c([H])nn3C([H])([H])[H])c(=O)c2[H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
-5.48931,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N(c1c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H]
-5.4891,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@]([H])(F)C([H])([H])N([C@@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])C([H])([H])[H]
-5.48904,[H]OC(=O)[C@]([H])(ON(O[H])C(=O)C([H])=C([H])c1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c(=O)n([H])c1[H])C(=O)c1sc([H])c([H])c1[H]
-5.489,[H]ON([H])C(=O)C([H])=C(c1c(N([H])C([H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H])c([H])c(=O)n([H])c1[H])N1C([H])([H])[C@@]([H])(c2c([H])nn(C([H])([H])[H])c2[H])N(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])=C([H])[H])C1([H])[H]
-5.48887,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c(N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
-5.48874,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-5.48865,[H]Sc1c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])N([H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])N([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[H]
-5.48842,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c(C([H])([H])C(=O)N([H])C([H])([H])N(N([H])C([H])([H])C([H])([H])OC([H])([H])N(OC([H])([H])C([H])([H])F)C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])N([H])[H])n([H])c(=O)c1[H]
-5.4884,[H]C(=O)N(C(=O)c1c([H])c(-c2nnn([H])n2)c([H])n([H])c1=O)C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-5.4884,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c(SN([H])C(=O)O[C@]([H])(Oc3c([H])c([H])c([H])c(Cl)c3[H])C([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])C1([H])[H]
-5.4884,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[C@@]([H])(c1c([H])nc(Cl)c([H])c1[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
-5.48827,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc(OC([H])([H])C([H])([H])N([H])[H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
-5.48798,[H]OC([H])([H])C([H])([H])[C@]([H])(c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c(C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])N([H])[H])c1[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
-5.48749,[H]c1nn(N([H])N([H])C(=O)c2c(SC([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c1[H]
-5.48746,[H]ON([H])C(=O)C(=C([H])c1c([C@]([H])(C([H])=C([H])[H])N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(=O)n(C([H])([H])C(=O)N([H])O[H])c1[H])C([H])([H])C#N
-5.48717,[H]c1c([H])c(C([H])([H])Sc2c([H])c(C([H])([H])OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])n([H])c(=O)c2C(=O)N([H])N([H])[H])c([H])c(Cl)c1Cl
-5.48701,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
-5.48699,[H]OC(=C([H])C(=O)N([H])O[H])c1c([H])c([C@]([H])(C(=O)N([H])O[H])S(=O)(=O)C([H])([H])C([H])([H])[H])c(=O)n(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c1[H]
-5.48693,[H]C#Cc1c(C(=O)N(N([H])C(=O)C([H])=C([H])[H])[C@@]([H])(c2c([H])nc([H])nc2[H])C([H])([H])[H])c([H])n([H])c(=O)c1[H]
-5.48683,[H]ON([H])C(=O)C([H])=C([H])[C@@]1([H])N(C(=O)C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n(SC([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-5.48666,[H]Sc1c(N(c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-5.48624,[H]Sc1c(N2C(=O)C([H])=C(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=O)c([H])n([H])c(=O)c1Br
-5.48616,[H]c1c(SC([H])([H])C([H])([H])Cl)c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C(F)(F)F)C([H])([H])C([H])([H])N([H])C([H])([H])[H]
-5.48612,[H]OC([H])([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)[C@@]([H])(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])c(=O)n1[H]
-5.48593,[H]ON=C([H])c1c(SC([H])([H])c2c([H])c(Cl)c(C([H])=O)c(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])N(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c([H])n([H])c1=O
-5.48592,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])O[H])c1[H]
-5.48587,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])c1c(C(=O)c2c(S[H])c([H])c(N=C=S)n([H])c2=O)sc([H])c1C([H])([H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
-5.48586,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])[C@]2([H])C(=O)C(F)(F)F)c(OC([H])(F)F)c(=O)n([H])c1[H]
-5.4856,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])=C([H])[H])c1[H]
-5.48504,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])n([H])c2=O)[C@]([H])(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-5.48472,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H]
-5.48414,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@]([H])(C([H])([H])O[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])N([H])N([H])[H])c1c([H])oc([H])c1[H]
